Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
1.0,4096.0,16384.0,25.0,1.522837819000415,0.0,1.689104769997357,0.03136049199747504,3.090026439167559e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,16384.0,25.0,1.6508350089970918,0.0,1.8325782450010593,0.03425934199913172,3.850000211969018e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,16384.0,25.0,1.4906942709967552,0.0,1.7058919270020851,0.022750590000214288,3.4700133255682886e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,32768.0,25.0,1.6031712260009954,0.0,1.7717767540016212,0.024984166000649566,7.880007615312934e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,32768.0,25.0,1.5076521269984369,0.0,1.6099563319985464,0.020990657001675572,3.2800016924738884e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,32768.0,25.0,1.600064967002254,0.0,1.6661900819999573,0.028292652001255192,3.3199830795638263e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,32768.0,25.0,1.4921163700018951,0.0,1.8793678310030373,0.02708949699808727,2.749984560068697e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,65536.0,25.0,1.6198701670000446,0.0,1.7453295449995494,0.03110161799850175,3.1499803299084306e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,65536.0,25.0,1.5721926820006047,0.0,1.7560872160029248,0.027154122999490937,6.120026228018105e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,65536.0,25.0,1.5695599570026388,0.0,1.7466324170018197,0.03338132599674282,4.040011845063418e-07,-1.0,-1.0,8.0,5598.0
1.0,4096.0,65536.0,25.0,1.5201260680005362,0.0,1.655440421000094,0.025813020998612046,3.040004230570048e-07,-1.0,-1.0,8.0,5598.0
1.0,2048.0,1024.0,149.0,1.738455738999619,0.0,5.025135656000202,0.9235882319990196,4.0200029616244137e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,1024.0,149.0,1.6094245169988426,0.0,4.726966114001698,0.9242168329983542,3.5199991543777287e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,1024.0,149.0,1.7124932830010948,0.0,5.137957856997673,0.8941748739998729,6.989976100157946e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,1024.0,149.0,1.6419318490006845,0.0,4.701554949999263,0.9236060949988314,3.0099909054115415e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,2048.0,149.0,1.7744701219999115,0.0,5.035776999000518,0.8938621239976783,3.629975253716111e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,2048.0,149.0,1.6195208610006375,0.0,4.659221000998514,0.9045170329991379,4.0200029616244137e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,2048.0,149.0,1.719244896001328,0.0,5.0448198369995225,0.9212466290009615,3.579989424906671e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,2048.0,149.0,1.6164010549982777,0.0,4.688285258998803,0.9163463719996798,5.150031938683242e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,4096.0,149.0,1.7961075230014103,0.0,4.780421314000705,0.8909412709981552,3.480017767287791e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,4096.0,149.0,1.6033073239996156,0.0,5.11978485399959,0.9326138420001371,3.4200274967588484e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,4096.0,149.0,1.6421202490018914,0.0,4.756057667000277,1.1646364980006183,3.0199953471310437e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,4096.0,149.0,1.5924214410006243,0.0,4.796393173997785,0.9199094050018175,3.5600169212557375e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,8192.0,149.0,1.819700151001598,0.0,4.971310147997428,0.9022836929980258,7.390008249785751e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,8192.0,149.0,1.6481674909991852,0.0,4.8429178790029255,0.9297586969987606,3.450004442129284e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,8192.0,149.0,1.6673201890007476,0.0,5.0807289100011985,0.8942727720022958,3.809982445091009e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,8192.0,149.0,1.611577641000622,0.0,4.713215181000123,0.9107111390003411,3.7500285543501377e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,16384.0,149.0,1.754181555003015,0.0,5.158435162000387,0.9372314040010679,3.300010575912893e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,16384.0,149.0,1.5944355259998702,0.0,4.855634611998539,0.8935826199995063,1.0919975466094911e-06,-1.0,-1.0,29.0,219335.0
1.0,2048.0,16384.0,149.0,1.6361313599991263,0.0,4.977398416998767,0.9351767050029594,3.6499841371551156e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,16384.0,149.0,1.5969510649993026,0.0,4.6996316719996685,0.8876986859977478,3.7300196709111333e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,32768.0,149.0,1.7456407870013209,0.0,4.910356159998628,0.9185530329996254,2.6900306693278253e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,32768.0,149.0,1.599920092998218,0.0,4.7225921579993155,0.9032235890008451,5.150031938683242e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,32768.0,149.0,1.597711406997405,0.0,5.097144477000256,0.9809450020002259,9.109971870202571e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,32768.0,149.0,1.613979236997693,0.0,4.575872290999541,0.9242324480001116,3.6100027500651777e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,65536.0,149.0,1.711077023002872,0.0,4.982646341999498,0.9710129289996985,3.71997884940356e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,65536.0,149.0,1.5889733920012077,0.0,4.725938455001597,0.9512574500004121,3.3700052881613374e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,65536.0,149.0,1.6080085440007679,0.0,4.861889095998777,0.9510929589996522,3.540008037816733e-07,-1.0,-1.0,29.0,219335.0
1.0,2048.0,65536.0,149.0,1.6848702669994964,0.0,4.844632822001586,0.8926493899998604,3.5599805414676666e-07,-1.0,-1.0,29.0,219335.0
1.0,1024.0,1024.0,370.0,1.9322201540016977,0.0,8.136935794998863,2.517040299000655,5.040019459556788e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,1024.0,370.0,1.7133218480012147,0.0,7.859876092999912,2.5708142860021326,3.720015229191631e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,1024.0,370.0,2.033369409997249,0.0,8.036790451998968,2.3953577389984275,3.9199949242174625e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,1024.0,370.0,1.6193038689998502,0.0,7.754131629000767,2.440754836999986,1.1949996405746788e-06,-1.0,-1.0,63.0,512746.0
1.0,1024.0,2048.0,370.0,1.7147316050031804,0.0,8.193832187997032,2.409009466999123,4.4700209400616586e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,2048.0,370.0,1.6191230570002517,0.0,7.720431820998783,2.5479823159985244,6.490008672699332e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,2048.0,370.0,1.636345576000167,0.0,8.170555192999018,2.437352577002457,4.210014594718814e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,2048.0,370.0,1.63844994000101,0.0,7.7106972049987235,2.421955246001744,3.929999365936965e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,4096.0,370.0,1.7302152529991872,0.0,7.9113827100009075,2.5941291460003413,4.71998646389693e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,4096.0,370.0,1.6352815630016266,0.0,8.029362122000748,2.434329356001399,6.080008461140096e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,4096.0,370.0,1.6181233450006403,0.0,7.741215812999144,2.437342280001758,4.4600164983421564e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,4096.0,370.0,1.8005992960024741,0.0,7.942194211998867,2.4572707890001766,3.8199868868105114e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,8192.0,370.0,1.7320733359993028,0.0,7.778405155997461,2.4715969050012063,4.249995981808752e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,8192.0,370.0,1.6564807109971298,0.0,8.150229802002286,2.427214504998119,1.1930023902095854e-06,-1.0,-1.0,63.0,512746.0
1.0,1024.0,8192.0,370.0,1.6192701250001846,0.0,7.764632534999691,2.4449542539987306,3.399982233531773e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,8192.0,370.0,1.581030944998929,0.0,7.820604270000331,2.541540394999174,1.1619995348155499e-06,-1.0,-1.0,63.0,512746.0
1.0,1024.0,16384.0,370.0,1.7818141569987347,0.0,8.112595391001378,2.429880953000975,4.6800050768069923e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,16384.0,370.0,1.6254203299977235,0.0,8.361047485999734,2.398809763999452,3.7000063457526267e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,16384.0,370.0,1.6238115660016774,0.0,7.648809063000954,2.4372283539996715,3.3199830795638263e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,16384.0,370.0,1.6058065580000402,0.0,7.853581088002102,2.4127945010004623,3.759996616281569e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,32768.0,370.0,1.7506519130001834,0.0,7.9939746409982035,2.469631264000782,3.980021574534476e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,32768.0,370.0,1.6019171070001903,0.0,7.8296120279992465,2.506537446999573,3.0199953471310437e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,32768.0,370.0,1.622073703998467,0.0,7.787425156999234,2.4138594169999124,3.659988578874618e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,32768.0,370.0,1.58966336499725,0.0,7.892378534001182,2.6621248529991135,3.6900019040331244e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,65536.0,370.0,1.784722950997093,0.0,7.905965715999628,2.46934776299895,3.5600169212557375e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,65536.0,370.0,1.7258354100013094,0.0,7.751899790000607,2.396654608000972,3.3699689083732665e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,65536.0,370.0,1.642558714000188,0.0,8.005266400999972,2.427582894997613,3.180030034855008e-07,-1.0,-1.0,63.0,512746.0
1.0,1024.0,65536.0,370.0,1.6099449560024368,0.0,8.026707557000918,2.4138785899995128,4.1100065573118627e-07,-1.0,-1.0,63.0,512746.0
1.0,512.0,1024.0,485.0,1.7642881930005387,0.0,8.751788536999811,4.448812942002405,3.9999940781854093e-07,-1.0,-1.0,127.0,601112.0
1.0,512.0,1024.0,485.0,1.6677758080004423,0.0,8.373680366999906,4.546062190001976,3.8199868868105114e-07,-1.0,-1.0,127.0,601112.0
1.0,512.0,1024.0,485.0,1.7069078759996046,0.0,8.703646667996509,4.334102204000374,3.8799771573394537e-07,-1.0,-1.0,127.0,601112.0
1.0,512.0,1024.0,485.0,1.6817272490006872,0.0,8.612703213999339,4.473410421000153,3.7800054997205734e-07,-1.0,-1.0,127.0,601112.0
1.0,512.0,2048.0,566.0,2.0048066469971673,0.0,10.372674009002367,5.060284334998869,5.199981387704611e-07,-1.0,-1.0,127.0,648176.0
1.0,512.0,2048.0,566.0,1.8563393830008863,0.0,8.890145264998864,5.125336420001986,5.859983502887189e-07,-1.0,-1.0,127.0,648176.0
1.0,512.0,2048.0,566.0,1.8713735929995892,0.0,9.175195878000522,4.559380956001405,3.579989424906671e-07,-1.0,-1.0,127.0,648176.0
1.0,512.0,2048.0,566.0,1.821192866002093,0.0,8.808316292997915,4.7604739849994075,6.609989213757217e-07,-1.0,-1.0,127.0,648176.0
1.0,512.0,4096.0,567.0,1.9810267579996435,0.0,9.116383865999524,4.575127434000024,3.220011421944946e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,4096.0,567.0,2.005252984003164,0.0,9.162168356997427,4.790760141997453,3.3700052881613374e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,4096.0,567.0,1.836302194999007,0.0,9.16888913799994,5.150812658001087,5.359979695640504e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,4096.0,567.0,1.916171625998686,0.0,8.930756406,4.550130143001297,3.9099904824979603e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,8192.0,567.0,2.013181380003516,0.0,8.915145210001356,4.548056930998428,4.2399915400892496e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,8192.0,567.0,1.8718335429985018,0.0,9.67700582299949,4.622250640000857,3.3800097298808396e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,8192.0,567.0,1.8007901029995992,0.0,9.635040883000329,4.808455472000787,3.609966370277107e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,8192.0,567.0,1.9142046269989805,0.0,9.243092628999875,4.709548516999348,3.0499722925014794e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,16384.0,567.0,1.9454735420004,0.0,9.263170395999623,4.532282405001752,4.169996827840805e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,16384.0,567.0,1.8056689650002227,0.0,9.234782175000873,4.835570330000337,3.309978637844324e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,16384.0,567.0,1.9000670909990731,0.0,9.503105507999862,4.559069910999824,3.590030246414244e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,16384.0,567.0,1.8361734669997531,0.0,9.792192513999908,4.682610640000348,4.67000063508749e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,32768.0,567.0,1.9785927110024204,0.0,9.216842429999815,4.516768765999586,7.669987098779529e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,32768.0,567.0,1.8531834170025832,0.0,9.153818358998251,4.606541193003068,3.530003596097231e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,32768.0,567.0,1.8750594650009589,0.0,9.265304142001696,4.67319548100204,3.040004230570048e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,32768.0,567.0,1.8202904899990244,0.0,9.386301415001071,4.916335935999086,3.4299955586902797e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,65536.0,567.0,1.9817331679987547,0.0,9.713844153000537,4.65001863499856,3.4600088838487864e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,65536.0,567.0,1.9283622960028879,0.0,9.097483618999831,4.56221427499986,6.269983714446425e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,65536.0,567.0,1.8272461089982244,0.0,9.022993451999355,4.581693201002054,3.029999788850546e-07,-1.0,-1.0,127.0,648671.0
1.0,512.0,65536.0,567.0,1.858309195999027,0.0,9.256196835998708,4.676725343000726,3.949971869587898e-07,-1.0,-1.0,127.0,648671.0
1.0,256.0,1024.0,486.0,1.793336973998521,0.0,8.846271518999856,6.982183084997814,5.830006557516754e-07,-1.0,-1.0,215.0,601531.0
1.0,256.0,1024.0,486.0,1.7379727289990115,0.0,8.636599076999119,7.130450085001939,5.110014171805233e-07,-1.0,-1.0,217.0,601531.0
1.0,256.0,1024.0,486.0,1.7741905170005339,0.0,9.169342858000164,7.137863698000729,3.449968062341213e-07,-1.0,-1.0,219.0,601531.0
1.0,256.0,1024.0,486.0,1.7321745120025298,0.0,8.910529090000637,7.335722217998409,4.360008460935205e-07,-1.0,-1.0,218.0,601531.0
1.0,256.0,2048.0,680.0,2.012661164000747,0.0,9.83722826000303,7.644017717997485,4.579997039400041e-07,-1.0,-1.0,217.0,690954.0
1.0,256.0,2048.0,680.0,1.936852301001636,0.0,10.018819192999217,7.614525717002834,3.269997250754386e-07,-1.0,-1.0,213.0,690954.0
1.0,256.0,2048.0,680.0,1.918520270002773,0.0,9.572725492002064,7.64660954899955,5.43001078767702e-07,-1.0,-1.0,219.0,690954.0
1.0,256.0,2048.0,680.0,1.9135519830015255,0.0,9.976275537002948,7.3975195639977755,3.440000000409782e-07,-1.0,-1.0,214.0,690954.0
1.0,256.0,4096.0,715.0,2.0952126510019298,0.0,10.427338924997457,7.751990424003452,6.109985406510532e-07,-1.0,-1.0,215.0,701720.0
1.0,256.0,4096.0,715.0,1.8942398050021438,0.0,9.86536526800046,7.531015574997582,3.5499760997481644e-07,-1.0,-1.0,218.0,701720.0
1.0,256.0,4096.0,715.0,1.9074150270025712,0.0,10.365425907999452,7.84416663400043,3.249988367315382e-07,-1.0,-1.0,218.0,701720.0
1.0,256.0,4096.0,715.0,2.023181515000033,0.0,9.786572158998752,7.411486720000539,4.95998392580077e-07,-1.0,-1.0,216.0,701720.0
1.0,256.0,8192.0,715.0,2.018573847002699,0.0,10.414068604000931,7.586016607001511,3.220011421944946e-07,-1.0,-1.0,214.0,701720.0
1.0,256.0,8192.0,715.0,2.024326614002348,0.0,9.673169674002565,7.479000245999487,4.249995981808752e-07,-1.0,-1.0,214.0,701720.0
1.0,256.0,8192.0,715.0,1.9828861829992093,0.0,10.262704184999166,7.857415491998836,3.6400160752236843e-07,-1.0,-1.0,219.0,701720.0
1.0,256.0,8192.0,715.0,1.9556228589972307,0.0,10.155140341998049,7.778330618999462,4.219982656650245e-07,-1.0,-1.0,215.0,701720.0
1.0,256.0,16384.0,715.0,2.0929872970009455,0.0,10.01283136499842,7.442668373998458,8.810020517557859e-07,-1.0,-1.0,214.0,701720.0
1.0,256.0,16384.0,715.0,1.9861166509981558,0.0,10.19771589299853,7.4643667099990125,4.5900014811195433e-07,-1.0,-1.0,214.0,701720.0
1.0,256.0,16384.0,715.0,1.9614909550000448,0.0,10.046278477999294,7.4701693919996615,9.879986464511603e-07,-1.0,-1.0,219.0,701720.0
1.0,256.0,16384.0,715.0,1.9737295440027083,0.0,9.869917314001214,7.974573821997183,4.809990059584379e-07,-1.0,-1.0,217.0,701720.0
1.0,256.0,32768.0,715.0,2.0915132310001354,0.0,9.50946528699933,7.449760201998288,3.579989424906671e-07,-1.0,-1.0,212.0,701720.0
1.0,256.0,32768.0,715.0,1.9302966940012993,0.0,10.208511135999288,7.351829082999757,3.7000063457526267e-07,-1.0,-1.0,216.0,701720.0
1.0,256.0,32768.0,715.0,1.9347239839989925,0.0,10.276548522000667,7.4146064540000225,3.630011633504182e-07,-1.0,-1.0,216.0,701720.0
1.0,256.0,32768.0,715.0,1.9809624269983033,0.0,10.1072874829988,7.914916006000567,6.48000423097983e-07,-1.0,-1.0,216.0,701720.0
1.0,256.0,65536.0,715.0,2.1096274709998397,0.0,9.635653630997695,7.823527639000531,2.8800059226341546e-07,-1.0,-1.0,215.0,701720.0
1.0,256.0,65536.0,715.0,2.0551044550011284,0.0,9.952066937999916,7.525229012000636,6.280024535953999e-07,-1.0,-1.0,214.0,701720.0
1.0,256.0,65536.0,715.0,1.984049471997423,0.0,10.040323335000721,7.876477237998188,3.950008249375969e-07,-1.0,-1.0,216.0,701720.0
1.0,256.0,65536.0,715.0,1.916383053001482,0.0,9.72126718599975,8.147035302001314,4.0899976738728583e-07,-1.0,-1.0,214.0,701720.0
1.0,128.0,1024.0,486.0,1.8220940370010794,0.0,8.468524035000883,11.230582029998914,3.8199868868105114e-07,-1.0,-1.0,347.0,601531.0
1.0,128.0,1024.0,486.0,1.6479806780007493,0.0,8.810477944000013,11.270551033001539,3.759996616281569e-07,-1.0,-1.0,348.0,601531.0
1.0,128.0,1024.0,486.0,1.6836230210028589,0.0,8.491746151998086,11.207900305998919,3.8700090954080224e-07,-1.0,-1.0,348.0,601531.0
1.0,128.0,1024.0,486.0,1.672915669001668,0.0,8.551554343001044,11.569444270000531,4.069988790433854e-07,-1.0,-1.0,344.0,601531.0
1.0,128.0,2048.0,683.0,2.0686425430030795,0.0,10.02087839700107,11.725851019000402,7.169983291532844e-07,-1.0,-1.0,356.0,691620.0
1.0,128.0,2048.0,683.0,1.9054336480003258,0.0,9.827787186000933,11.980347081997024,3.530003596097231e-07,-1.0,-1.0,362.0,691620.0
1.0,128.0,2048.0,683.0,1.9305676799995126,0.0,10.086939052998787,11.093605351998121,3.770001058001071e-07,-1.0,-1.0,349.0,691620.0
1.0,128.0,2048.0,683.0,1.3182757849972404,0.0,7.683236396998836,9.748360782999953,3.210006980225444e-07,-1.0,-1.0,341.0,691620.0
1.0,128.0,4096.0,768.0,1.3789100899994082,0.0,8.522781919000408,9.821600463001232,3.309978637844324e-07,-1.0,-1.0,342.0,711789.0
1.0,128.0,4096.0,768.0,1.3377086109976517,0.0,7.980916006999905,9.813168822998705,3.440000000409782e-07,-1.0,-1.0,353.0,711789.0
1.0,128.0,4096.0,768.0,1.3534643199964194,0.0,8.44827093099957,9.865464282000175,3.850000211969018e-07,-1.0,-1.0,347.0,711789.0
1.0,128.0,4096.0,768.0,1.337775858999521,0.0,8.225755471001321,9.843538190998515,3.929999365936965e-07,-1.0,-1.0,354.0,711789.0
1.0,128.0,8192.0,773.0,1.3708005849985057,0.0,8.546253010998043,9.83817681200162,4.770008672494441e-07,-1.0,-1.0,370.0,712493.0
1.0,128.0,8192.0,773.0,1.347086453002703,0.0,7.977288450001652,10.186332135999692,3.8700090954080224e-07,-1.0,-1.0,368.0,712493.0
1.0,128.0,8192.0,773.0,1.3350763210000878,0.0,8.24330720999933,9.816805005000788,4.2000101529993117e-07,-1.0,-1.0,354.0,712493.0
1.0,128.0,8192.0,773.0,1.3547160100024485,0.0,8.019142156997987,9.835787071002414,3.889981599058956e-07,-1.0,-1.0,348.0,712493.0
1.0,128.0,16384.0,773.0,1.3667622720022337,0.0,8.337578804002987,9.850635042999784,4.040011845063418e-07,-1.0,-1.0,372.0,712493.0
1.0,128.0,16384.0,773.0,1.3364206749974983,0.0,8.083891418998974,9.78796478699951,4.360008460935205e-07,-1.0,-1.0,365.0,712493.0
1.0,128.0,16384.0,773.0,1.3307413709990215,0.0,8.216713689998869,9.843998542997724,3.440000000409782e-07,-1.0,-1.0,362.0,712493.0
1.0,128.0,16384.0,773.0,1.33773399400161,0.0,8.168633040000714,9.842421776000265,4.780013114213943e-07,-1.0,-1.0,362.0,712493.0
1.0,128.0,32768.0,773.0,1.3569817259995034,0.0,8.20057085100052,9.833109699997294,3.5199991543777287e-07,-1.0,-1.0,383.0,712493.0
1.0,128.0,32768.0,773.0,1.3573722829969483,0.0,8.220819507001579,9.819947952000803,6.010013748891652e-07,-1.0,-1.0,368.0,712493.0
1.0,128.0,32768.0,773.0,1.351379812000232,0.0,8.12984292100009,10.203643398999702,3.210006980225444e-07,-1.0,-1.0,384.0,712493.0
1.0,128.0,32768.0,773.0,1.35491376400023,0.0,8.15967614100009,9.8773425090003,4.080029611941427e-07,-1.0,-1.0,378.0,712493.0
1.0,128.0,65536.0,773.0,1.3630505959990842,0.0,8.002534488001402,9.910263947000203,3.630011633504182e-07,-1.0,-1.0,381.0,712493.0
1.0,128.0,65536.0,773.0,1.3416919789997337,0.0,8.365623254998354,9.846246233999409,3.630011633504182e-07,-1.0,-1.0,380.0,712493.0
1.0,128.0,65536.0,773.0,1.338491319998866,0.0,8.213210308997077,9.856398084997636,3.929999365936965e-07,-1.0,-1.0,351.0,712493.0
1.0,128.0,65536.0,773.0,1.3486080410002614,0.0,8.1264249320011,9.82469354499699,3.8799771573394537e-07,-1.0,-1.0,368.0,712493.0
1.0,64.0,1024.0,486.0,1.154920499000582,0.0,7.126074863997928,11.436213705001137,3.339991963002831e-07,-1.0,-1.0,447.0,601531.0
1.0,64.0,1024.0,486.0,1.1202891409993754,0.0,7.058779121998668,11.460669754000264,3.179993655066937e-07,-1.0,-1.0,446.0,601531.0
1.0,64.0,1024.0,486.0,1.1256025530019542,0.0,7.0800608649988135,11.483279312000377,3.230015863664448e-07,-1.0,-1.0,453.0,601531.0
1.0,64.0,1024.0,486.0,1.1222495960028027,0.0,7.093012862998876,11.456767130999651,3.259992809034884e-07,-1.0,-1.0,433.0,601531.0
1.0,64.0,2048.0,683.0,1.3111731619974307,0.0,7.912346220000472,13.017581742999027,3.66999302059412e-07,-1.0,-1.0,465.0,691620.0
1.0,64.0,2048.0,683.0,1.299595609001699,0.0,8.10793867800021,13.057638116999442,6.490008672699332e-07,-1.0,-1.0,494.0,691620.0
1.0,64.0,2048.0,683.0,1.2942882140014262,0.0,7.800673887002631,13.336899817000813,3.7500285543501377e-07,-1.0,-1.0,471.0,691620.0
1.0,64.0,2048.0,683.0,1.3071549190026417,0.0,7.960652363002737,13.005092707000586,3.7000063457526267e-07,-1.0,-1.0,490.0,691620.0
1.0,64.0,4096.0,777.0,1.3483416349990875,0.0,8.084037718999753,13.174585456999921,3.349996404722333e-07,-1.0,-1.0,649.0,712776.0
1.0,64.0,4096.0,777.0,1.3465027720012586,0.0,8.414228568002727,13.231947230000515,4.030007403343916e-07,-1.0,-1.0,642.0,712776.0
1.0,64.0,4096.0,777.0,1.3630739410000388,0.0,8.425383321999107,13.222046037997643,4.889989213552326e-07,-1.0,-1.0,643.0,712776.0
