Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
1.0,128.0,512.0,57.0,0.0406726429937407,0.0,0.3751987950017792,3.90744787499716,2.710003172978759e-07,-1.0,-1.0,19543.0,24593.0
1.0,128.0,512.0,57.0,0.0412703399997553,0.0,0.3769468020036584,4.016758398000093,3.539971658028662e-07,-1.0,-1.0,19543.0,24593.0
1.0,64.0,64.0,26.0,0.0403335350056295,0.0,0.203507571000955,0.5634469059950789,2.969973138533533e-07,-1.0,-1.0,1201.0,5295.0
1.0,64.0,64.0,26.0,0.0403602420046809,0.0,0.2049470210040453,0.5658471919959993,2.820015652105212e-07,-1.0,-1.0,1201.0,5295.0
1.0,64.0,64.0,26.0,0.0405712880019564,0.0,0.204470685996057,0.5821568339961232,3.270033630542457e-07,-1.0,-1.0,1201.0,5295.0
1.0,64.0,64.0,26.0,0.0405395399939152,0.0,0.2402039410008001,0.6624903410047409,2.9199873097240925e-07,-1.0,-1.0,1201.0,5295.0
1.0,64.0,128.0,43.0,0.0631503339973278,0.0,0.4280526850052411,1.943946268002037,3.0899536795914173e-07,-1.0,-1.0,5647.0,12917.0
1.0,64.0,128.0,43.0,0.0416242579958634,0.0,0.393310241997824,1.8303628390058293,3.120003384537995e-07,-1.0,-1.0,5647.0,12917.0
1.0,64.0,128.0,43.0,0.0411908980022417,0.0,0.3298923319962341,1.8831824879962369,2.7900387067347765e-07,-1.0,-1.0,5647.0,12917.0
1.0,64.0,128.0,43.0,0.0431687199961743,0.0,0.2462899210004252,1.8036481589952016,3.0099909054115415e-07,-1.0,-1.0,5647.0,12917.0
1.0,64.0,256.0,54.0,0.0419756659975973,0.0,0.4011350479995599,3.6371745920041576,3.309978637844324e-07,-1.0,-1.0,12168.0,22329.0
1.0,64.0,256.0,54.0,0.0410526449995813,0.0,0.6621726500015939,3.785770219001279,3.160021151416004e-07,-1.0,-1.0,12168.0,22329.0
1.0,64.0,256.0,54.0,0.0414489059985498,0.0,0.3721153410006081,3.641624766001769,2.61999957729131e-07,-1.0,-1.0,12168.0,22329.0
1.0,64.0,256.0,54.0,0.0404927290001069,0.0,0.2795998130022781,3.650353974000609,2.789965947158635e-07,-1.0,-1.0,12168.0,22329.0
1.0,64.0,512.0,58.0,0.0415114819988957,0.0,0.3777064860041719,5.736107019998599,2.910019247792661e-07,-1.0,-1.0,28159.0,24738.0
